标题,价格(元/月),面积,片区,lng,lat,nearest_station_id,distance_km
整租·亨利老公寓 2室1厅 南/北,17500,79.00㎡,徐汇-衡山路-亨利老公寓,121.454448,31.217198,12号线,0.4679
整租·岳阳路79弄 1室1厅 南,4700,25.00㎡,徐汇-建国西路-岳阳路79弄,121.452246,31.20694,1号线,0.6158
整租·乌中小区 2室1厅 南,11000,56.03㎡,徐汇-衡山路-乌中小区,121.446605,31.21193,7号线,0.2993
整租·东方曼哈顿 3室2厅 南,21500,170.24㎡,徐汇-徐家汇-东方曼哈顿,121.433831,31.191094,11号线,0.5567
整租·淮海大楼 1室1厅 南,8400,64.55㎡,徐汇-衡山路-淮海大楼,121.44994,31.213055,7号线,0.0922
整租·玉兰花苑 2室1厅 东,9000,110.04㎡,徐汇-徐家汇-玉兰花苑,121.435064,31.18611,1号线,0.4291
整租·康平路95号 2室0厅 东/西/西北/北,7800,38.33㎡,徐汇-衡山路-康平路95号,121.442528,31.203133,1号线,0.4022
整租·长桥六村 2室2厅 南,8800,97.39㎡,徐汇-长桥-长桥六村,121.436784,31.132944,15号线,0.1803
整租·紫阳花苑 2室1厅 南,5400,64.46㎡,徐汇-华泾-紫阳花苑,121.452787,31.113285,市域机场线,0.8953
整租·尚海湾豪庭一期 2室2厅 南,20000,115.74㎡,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807
整租·金桂苑(徐汇) 2室1厅 南,8600,99.46㎡,徐汇-康健-金桂苑(徐汇),121.413697,31.162493,12号线,0.3449
整租·盛华景苑 1室1厅 南,4800,63.00㎡,徐汇-华泾-盛华景苑,121.455236,31.108796,市域机场线,1.0483
整租·梅陇六村 3室1厅 南/北,6500,63.08㎡,徐汇-华东理工-梅陇六村,121.419992,31.133501,1号线,1.1174
整租·华欣家园 3室1厅 南,7000,88.93㎡,徐汇-华泾-华欣家园,121.460936,31.11959,市域机场线,1.9205
整租·桃源村 1室2厅 南,13500,35.30㎡,徐汇-衡山路-桃源村,121.456083,31.211739,12号线,0.4549
整租·小木桥路227弄 1室1厅 南,5500,40.59㎡,徐汇-斜土路-小木桥路227弄,121.458108,31.198163,9号线,0.5725
整租·西木小区 2室1厅 南,6500,49.12㎡,徐汇-斜土路-西木小区,121.458695,31.194521,12号线,0.4398
整租·汇成宾阳苑 2室1厅 南,7200,60.12㎡,徐汇-龙华-汇成宾阳苑,121.436915,31.163457,12号线,0.6502
整租·紫阳花苑 2室1厅 南/北,4980,55.36㎡,徐汇-华泾-紫阳花苑,121.452787,31.113285,市域机场线,0.8953
整租·长桥八村 2室1厅 南,8700,93.20㎡,徐汇-长桥-长桥八村,121.439768,31.131052,15号线,0.3819
整租·花苑村桂花园 2室1厅 南,5200,60.00㎡,徐汇-康健-花苑村桂花园,121.416174,31.148068,1号线,0.6779
整租·罗秀三村 2室0厅 南,4500,49.19㎡,徐汇-植物园-罗秀三村,121.445954,31.134664,15号线,1.0274
整租·上飞新村 2室1厅 南,8500,69.73㎡,徐汇-徐汇滨江-上飞新村,121.458177,31.172953,12号线,0.4984
整租·馨宁公寓 2室1厅 南,5300,62.00㎡,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306
整租·罗秀新村 3室1厅 南,6500,84.00㎡,徐汇-长桥-罗秀新村,121.447743,31.132315,15号线,1.1415
整租·汇成五村 1室1厅 南,4300,41.10㎡,徐汇-上海南站-汇成五村,121.430041,31.154579,1号线,0.0
整租·凯旋豪庭 2室2厅 南,14000,155.91㎡,徐汇-徐家汇-凯旋豪庭,121.431643,31.183494,4号线,0.5545
整租·嘉汇广场 3室2厅 南,16800,146.14㎡,徐汇-徐家汇-嘉汇广场,121.443208,31.188127,4号线,0.2813
整租·阳光新景 2室2厅 南,12000,111.82㎡,徐汇-华东理工-阳光新景,121.425989,31.136334,15号线,0.9238
整租·航道住宅小区 2室1厅 南/北,6550,47.34㎡,徐汇-斜土路-航道住宅小区,121.463626,31.195295,12号线,0.1412
整租·虹二小区 2室0厅 南,6400,50.97㎡,徐汇-徐家汇-虹二小区,121.425538,31.194907,4号线,0.5356
整租·凌云新村 1室1厅 南,3900,40.50㎡,徐汇-华东理工-凌云新村,121.417106,31.140692,1号线,0.3322
整租·漕溪一村 1室1厅 南,4400,32.39㎡,徐汇-万体馆-漕溪一村,121.436611,31.172787,3号线,0.4712
整租·华悦家园 2室2厅 南,10500,88.00㎡,徐汇-漕河泾-华悦家园,121.409543,31.165659,12号线,0.2044
整租·华东花苑 1室1厅 南,4500,52.00㎡,徐汇-上海南站-华东花苑,121.43489,31.148816,15号线,0.7562
整租·华沁家园 2室2厅 南/北,7800,89.88㎡,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303
整租·尚海湾豪庭三期 2室2厅 南,24800,118.72㎡,徐汇-徐汇滨江-尚海湾豪庭三期,121.460283,31.179931,12号线,0.5807
整租·金谷园 1室1厅 南,6500,55.73㎡,徐汇-万体馆-金谷园,121.437093,31.176243,3号线,0.1374
整租·申峰大厦 1室1厅 南,7000,68.40㎡,徐汇-徐家汇-申峰大厦,121.441847,31.187118,4号线,0.232
整租·申航小区 2室1厅 南,5900,46.93㎡,徐汇-龙华-申航小区,121.442469,31.177791,11号线,0.1781
整租·尊园 2室1厅 南,15000,115.00㎡,徐汇-徐家汇-尊园,121.43982,31.191272,11号线,0.5614
整租·乐山一村 1室1厅 南,5000,41.57㎡,徐汇-徐家汇-乐山一村,121.42934,31.198091,11号线,0.7255
整租·冠生苑 1室1厅 南,4800,45.56㎡,徐汇-康健-冠生苑,121.426404,31.161782,15号线,0.8646
整租·尚海湾豪庭一期 2室2厅 南,19500,134.22㎡,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807
整租·樱花园(徐汇) 2室1厅 南,4900,56.01㎡,徐汇-康健-樱花园(徐汇),121.421101,31.155372,1号线,0.8568
整租·天钥新村 2室1厅 南,6800,46.10㎡,徐汇-万体馆-天钥新村,121.44698,31.184669,4号线,0.3449
整租·长乐路683号 1室1厅 南,6100,34.77㎡,徐汇-衡山路-长乐路683号,121.44929,31.21631,7号线,0.3092
整租·馨宁公寓 2室1厅 南,5300,62.40㎡,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306
整租·健安坊 2室1厅 复式 南,6800,60.40㎡,徐汇-康健-健安坊,121.424022,31.157133,1号线,0.6399
整租·爱建园 3室1厅 南,13500,124.98㎡,徐汇-田林-爱建园,121.432396,31.176268,3号线,0.5757
整租·柿子湾小区 3室2厅 南,8300,73.67㎡,徐汇-徐家汇-柿子湾小区,121.429589,31.189676,4号线,0.3996
整租·华狮国际公寓 1室1厅 南,7000,46.03㎡,徐汇-徐家汇-华狮国际公寓,121.441845,31.190525,4号线,0.5685
整租·寿昌坊 2室1厅 南/北,5100,57.68㎡,徐汇-康健-寿昌坊,121.420029,31.150993,1号线,1.034
整租·橡胶小区 2室1厅 南,7000,57.29㎡,徐汇-徐家汇-橡胶小区,121.445572,31.196913,9号线,0.5232
整租·凯旋一村 1室1厅 南,5000,37.59㎡,徐汇-徐家汇-凯旋一村,121.423993,31.19315,4号线,0.5718
整租·华狮国际公寓 1室1厅 南,8200,60.00㎡,徐汇-徐家汇-华狮国际公寓,121.441845,31.190525,4号线,0.5685
整租·华悦家园 3室1厅 南,9200,91.09㎡,徐汇-漕河泾-华悦家园,121.409543,31.165659,12号线,0.2044
整租·日晖二村 1室1厅 南,5500,41.13㎡,徐汇-斜土路-日晖二村,121.465461,31.193658,12号线,0.2127
整租·东方曼哈顿 3室2厅 东南,23000,168.84㎡,徐汇-徐家汇-东方曼哈顿,121.433831,31.191094,11号线,0.5567
整租·仪表新村 1室1厅 南,5300,33.00㎡,徐汇-田林-仪表新村,121.426481,31.170336,12号线,0.6723
整租·东安五村 1室1厅 南,4400,36.75㎡,徐汇-龙华-东安五村,121.452592,31.184251,12号线,0.4265
整租·长乐公寓 3室2厅 南,29800,150.98㎡,徐汇-衡山路-长乐公寓,121.442047,31.214208,7号线,0.6801
整租·华龙公寓(徐汇) 2室1厅 东/南,8500,70.11㎡,徐汇-衡山路-华龙公寓(徐汇),121.446335,31.203422,1号线,0.1229
整租·宛平公寓 3室2厅 西南/西,19500,145.46㎡,徐汇-衡山路-宛平公寓,121.445455,31.199364,9号线,0.4534
整租·梅陇五村 2室1厅 南/北,4500,53.94㎡,徐汇-华东理工-梅陇五村,121.42073,31.135743,1号线,0.956
整租·建国西路695弄 1室1厅 南,6200,37.35㎡,徐汇-衡山路-建国西路695弄,121.443744,31.200001,1号线,0.5631
整租·汇景苑 3室2厅 东南/南,17000,126.48㎡,徐汇-建国西路-汇景苑,121.461386,31.204557,9号线,0.2032
整租·迎春园 3室2厅 南,13000,121.62㎡,徐汇-康健-迎春园,121.417629,31.147241,1号线,0.6504
整租·中恒苑 1室1厅 南,4200,40.00㎡,徐汇-植物园-中恒苑,121.447925,31.139603,15号线,1.4602
整租·公安大楼(徐汇) 2室1厅 南/北,8800,60.52㎡,徐汇-衡山路-公安大楼(徐汇),121.445083,31.199055,9号线,0.4906
整租·科苑新村 2室1厅 南,7200,79.81㎡,徐汇-康健-科苑新村,121.432876,31.163795,12号线,0.5049
整租·梓树园 3室2厅 南,13500,157.59㎡,徐汇-康健-梓树园,121.430387,31.162632,12号线,0.6856
整租·康乐小区(徐汇) 2室1厅 南/北,4600,50.13㎡,徐汇-康健-康乐小区(徐汇),121.421809,31.157401,1号线,0.8449
整租·凯翔小区 1室1厅 南,6800,55.12㎡,徐汇-万体馆-凯翔小区,121.439011,31.17024,3号线,0.5194
整租·金牛苑 1室1厅 南,4700,36.37㎡,徐汇-上海南站-金牛苑,121.43475,31.152094,1号线,0.5267
整租·周家湾小区 2室1厅 南,6000,52.05㎡,徐汇-龙华-周家湾小区,121.450815,31.171156,12号线,0.2645
整租·东航公寓 2室1厅 南,9500,94.55㎡,徐汇-徐家汇-东航公寓,121.421397,31.190298,4号线,0.6803
整租·日晖六村 1室0厅 北,3700,28.90㎡,徐汇-斜土路-日晖六村,121.461128,31.195058,12号线,0.233
整租·馨宁公寓 1室2厅 南,5500,62.00㎡,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306
整租·大木桥路450弄 2室0厅 南/北,7800,51.28㎡,徐汇-斜土路-大木桥路450弄,121.462583,31.19575,12号线,0.199
整租·新贵都万体景苑 3室2厅 西南,13980,132.87㎡,徐汇-徐家汇-新贵都万体景苑,121.442248,31.186828,4号线,0.1824
整租·东湾小区 1室1厅 南,3800,43.98㎡,徐汇-华泾-东湾小区,121.458546,31.122524,市域机场线,1.9565
整租·宛南四村 1室1厅 南,4700,31.88㎡,徐汇-龙华-宛南四村,121.450444,31.18158,12号线,0.7031
整租·御江廷 3室2厅 南,21000,103.00㎡,徐汇-徐汇滨江-御江廷,121.468942,31.192413,12号线,0.5697
整租·南丹小区 1室1厅 东南,5500,31.82㎡,徐汇-徐家汇-南丹小区,121.430324,31.191219,4号线,0.5814
整租·华泾五村 2室1厅 南,4800,57.69㎡,徐汇-华泾-华泾五村,121.445737,31.119864,15号线,0.8911
整租·民苑小区 1室1厅 南,8000,55.36㎡,徐汇-徐汇滨江-民苑小区,121.458523,31.171737,12号线,0.5405
整租·永兆豪庭 2室2厅 南,10000,110.72㎡,徐汇-漕河泾-永兆豪庭,121.395743,31.173606,9号线,0.3809
整租·漕溪四村 1室1厅 南,4800,35.75㎡,徐汇-万体馆-漕溪四村,121.439813,31.171379,3号线,0.4849
整租·长丰坊 2室1厅 南,5800,72.68㎡,徐汇-康健-长丰坊,121.415655,31.1538,12号线,1.2343
整租·华沁家园 1室1厅 南,5200,55.55㎡,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303
整租·化工二三村 2室0厅 南,4500,48.17㎡,徐汇-华东理工-化工二三村,121.417628,31.137937,1号线,0.5812
整租·上海师大新村 3室0厅 南/北,5800,61.72㎡,徐汇-康健-上海师大新村,121.41712,31.158809,12号线,0.8528
整租·高安路9弄 3室2厅 南/北,9900,86.83㎡,徐汇-衡山路-高安路9弄,121.445478,31.206315,10号线,0.2111
整租·虹二小区 1室1厅 南,5100,30.06㎡,徐汇-徐家汇-虹二小区,121.425538,31.194907,4号线,0.5356
整租·华泾五村 2室1厅 南/北,5000,66.69㎡,徐汇-华泾-华泾五村,121.445737,31.119864,15号线,0.8911
整租·徐汇新城(公寓) 1室1厅 南,5200,54.82㎡,徐汇-长桥-徐汇新城(公寓),121.45183,31.132446,15号线,1.5313
整租·龙吴路11弄 1室1厅 南,5400,43.98㎡,徐汇-万体馆-龙吴路11弄,121.443137,31.174354,3号线,0.5228
整租·鑫隆花园 2室1厅 西南,6000,66.98㎡,徐汇-植物园-鑫隆花园,121.443079,31.138722,15号线,1.0549
整租·南丹小区 1室0厅 南,5500,34.42㎡,徐汇-徐家汇-南丹小区,121.430324,31.191219,4号线,0.5814
整租·寿山坊 1室1厅 南,4200,40.08㎡,徐汇-康健-寿山坊,121.421346,31.152412,1号线,0.8631
整租·田林新苑 2室1厅 南,9600,70.45㎡,徐汇-田林-田林新苑,121.426996,31.173799,12号线,0.842
整租·徐汇臻园 3室2厅 南/北,12000,109.22㎡,徐汇-华泾-徐汇臻园,121.448925,31.125721,15号线,1.0712
整租·科汇公寓 1室1厅 南,7000,47.36㎡,徐汇-徐家汇-科汇公寓,121.437951,31.193218,11号线,0.2851
整租·宛南五村 1室1厅 南/北,4800,33.13㎡,徐汇-龙华-宛南五村,121.448127,31.180509,11号线,0.6571
整租·长桥一村 1室1厅 南,4500,38.73㎡,徐汇-长桥-长桥一村,121.437716,31.136658,15号线,0.5946
整租·南天公寓 2室1厅 南,8500,80.00㎡,徐汇-康健-南天公寓,121.433458,31.165232,12号线,0.3463
整租·龙吴路13弄 2室1厅 南,5500,44.41㎡,徐汇-万体馆-龙吴路13弄,121.443513,31.173279,3号线,0.4316
整租·东安花苑 1室1厅 南/北,6500,51.06㎡,徐汇-龙华-东安花苑,121.455633,31.185885,12号线,0.2156
整租·金塘小区 1室1厅 南,4600,51.06㎡,徐汇-上海南站-金塘小区,121.426505,31.148375,15号线,0.5143
整租·汇成一村 2室1厅 南,5200,48.80㎡,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875
整租·松风花园 2室1厅 南,6800,68.02㎡,徐汇-华东理工-松风花园,121.434485,31.13372,15号线,0.2714
整租·樱花园(徐汇) 2室1厅 南,4900,56.01㎡,徐汇-康健-樱花园(徐汇),121.421101,31.155372,1号线,0.8568
整租·长乐路683号 1室1厅 南,6100,34.77㎡,徐汇-衡山路-长乐路683号,121.44929,31.21631,7号线,0.3092
整租·天钥新村 2室1厅 南,6800,46.10㎡,徐汇-万体馆-天钥新村,121.44698,31.184669,4号线,0.3449
整租·海珀旭晖酒店式公寓 2室1厅 南/北,18000,93.14㎡,徐汇-徐汇滨江-海珀旭晖酒店式公寓,121.458428,31.182624,12号线,0.234
整租·虹桥路400弄 2室2厅 东南/南,11000,108.38㎡,徐汇-徐家汇-虹桥路400弄,121.431146,31.192428,11号线,0.6225
整租·健安坊 2室1厅 复式 南,6800,60.40㎡,徐汇-康健-健安坊,121.424022,31.157133,1号线,0.6399
整租·乌南公馆 4室2厅 南,72000,226.53㎡,徐汇-衡山路-乌南公馆,121.449705,31.200852,9号线,0.1642
整租·徐家汇景园 3室2厅 南,18800,147.89㎡,徐汇-徐家汇-徐家汇景园,121.427982,31.189023,4号线,0.2664
整租·爱建园 3室1厅 南,13500,124.98㎡,徐汇-田林-爱建园,121.432396,31.176268,3号线,0.5757
整租·汇宁花园 4室2厅 南,32500,187.82㎡,徐汇-徐家汇-汇宁花园,121.432097,31.200457,11号线,0.3582
整租·馨宁公寓 2室1厅 南,5300,62.40㎡,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306
整租·振兴小区(徐汇) 2室1厅 南,7800,55.56㎡,徐汇-徐家汇-振兴小区(徐汇),121.452172,31.193677,4号线,0.4097
整租·永嘉新村 2室1厅 南,9600,50.00㎡,徐汇-衡山路-永嘉新村,121.450103,31.205658,1号线,0.3723
整租·田林十四村 1室1厅 南,6590,48.46㎡,徐汇-田林-田林十四村,121.423526,31.175538,15号线,0.5272
整租·吴东小区 1室1厅 南,4600,36.88㎡,徐汇-徐家汇-吴东小区,121.422474,31.191462,4号线,0.6904
整租·东荡小区 2室1厅 南,5600,62.14㎡,徐汇-上海南站-东荡小区,121.428113,31.15015,1号线,0.5243
整租·田林十四村 1室1厅 南,5120,32.37㎡,徐汇-田林-田林十四村,121.423526,31.175538,15号线,0.5272
整租·汇京佳丽园 3室2厅 南,13500,125.46㎡,徐汇-上海南站-汇京佳丽园,121.429969,31.147135,15号线,0.3324
整租·乐山八九村 1室1厅 南,5000,34.48㎡,徐汇-徐家汇-乐山八九村,121.428819,31.193932,11号线,0.7622
整租·印象欧洲(公寓) 3室2厅 南/北,10500,93.01㎡,徐汇-华泾-印象欧洲(公寓),121.458675,31.1175,市域机场线,1.6133
整租·薛家宅小区 2室1厅 南/北,5800,52.33㎡,徐汇-康健-薛家宅小区,121.427634,31.163639,12号线,0.7402
整租·谨斜小区 3室1厅 南,9500,61.12㎡,徐汇-徐家汇-谨斜小区,121.448534,31.193321,4号线,0.6668
整租·东安四村 1室1厅 南,4300,14.70㎡,徐汇-徐家汇-东安四村,121.450711,31.186675,4号线,0.6084
整租·久安小区 1室1厅 北,5000,26.34㎡,徐汇-衡山路-久安小区,121.446379,31.20047,9号线,0.3828
整租·东方曼哈顿 2室2厅 东南,12000,94.27㎡,徐汇-徐家汇-东方曼哈顿,121.433831,31.191094,11号线,0.5567
整租·懿园 1室0厅 北,3600,17.00㎡,徐汇-衡山路-懿园,121.450313,31.203889,1号线,0.3773
整租·舒乐公寓 1室1厅 东,5200,76.16㎡,徐汇-华东理工-舒乐公寓,121.434999,31.131477,15号线,0.0774
整租·康乐小区(徐汇) 1室1厅 南,5000,39.89㎡,徐汇-康健-康乐小区(徐汇),121.421809,31.157401,1号线,0.8449
整租·漕溪一村 2室1厅 南,5600,56.77㎡,徐汇-万体馆-漕溪一村,121.436611,31.172787,3号线,0.4712
整租·岳阳路77弄 1室1厅 南,6000,34.02㎡,徐汇-建国西路-岳阳路77弄,121.453916,31.207645,1号线,0.7931
整租·宛南二村 1室1厅 南,4200,40.45㎡,徐汇-龙华-宛南二村,121.450009,31.184087,4号线,0.6401
整租·中海瀛台 3室2厅 南/北,10800,86.85㎡,徐汇-华泾-中海瀛台,121.453503,31.140154,15号线,1.9383
整租·华沁家园 4室1厅 南,8900,117.45㎡,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303
整租·丝庐花语 2室1厅 南,12500,81.57㎡,徐汇-斜土路-丝庐花语,121.466644,31.196419,12号线,0.4141
整租·光华绿苑 2室1厅 复式 南,4200,82.29㎡,徐汇-华泾-光华绿苑,121.452875,31.11116,市域机场线,0.8304
整租·漕泾一村 1室0厅 南,4000,31.75㎡,徐汇-康健-漕泾一村,121.426909,31.165938,12号线,0.6514
整租·华强公寓 1室1厅 东,8500,65.90㎡,徐汇-衡山路-华强公寓,121.445913,31.203139,1号线,0.1615
整租·钦州公寓 2室1厅 南,6300,69.99㎡,徐汇-田林-钦州公寓,121.428852,31.175779,3号线,0.9173
整租·徐汇新城(公寓) 2室2厅 南/北,7500,91.13㎡,徐汇-长桥-徐汇新城(公寓),121.45183,31.132446,15号线,1.5313
整租·宏润花园 3室1厅 南/北,15200,143.00㎡,徐汇-万体馆-宏润花园,121.436307,31.188334,1号线,0.6212
整租·宜德苑 3室1厅 南,11500,113.00㎡,徐汇-徐家汇-宜德苑,121.426571,31.185311,4号线,0.1668
整租·光华绿苑 2室1厅 南,4300,64.40㎡,徐汇-华泾-光华绿苑,121.452875,31.11116,市域机场线,0.8304
整租·樱花园(徐汇) 2室1厅 南,5000,53.82㎡,徐汇-康健-樱花园(徐汇),121.421101,31.155372,1号线,0.8568
整租·华泾绿苑 2室2厅 南,7300,86.79㎡,徐汇-华泾-华泾绿苑,121.457976,31.113578,市域机场线,1.3685
整租·天钥新村 1室1厅 南,5500,40.00㎡,徐汇-万体馆-天钥新村,121.44698,31.184669,4号线,0.3449
整租·华东花苑 3室2厅 南,7000,101.99㎡,徐汇-上海南站-华东花苑,121.43489,31.148816,15号线,0.7562
整租·花苑村桂花园 2室1厅 南,5500,60.90㎡,徐汇-康健-花苑村桂花园,121.416174,31.148068,1号线,0.6779
整租·尚海湾豪庭一期 2室1厅 南,20000,125.31㎡,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807
整租·气象苑 2室1厅 南,7500,62.06㎡,徐汇-龙华-气象苑,121.437164,31.168507,12号线,0.3837
整租·天平小区 2室0厅 南,7000,61.41㎡,徐汇-徐家汇-天平小区,121.439194,31.19834,11号线,0.3989
整租·龙吴路13弄 1室1厅 南,4800,39.59㎡,徐汇-万体馆-龙吴路13弄,121.443513,31.173279,3号线,0.4316
整租·零陵小区 1室1厅 南,6600,40.00㎡,徐汇-徐家汇-零陵小区,121.444466,31.186954,4号线,0.1742
整租·名人花苑 2室2厅 南/北,4800,76.54㎡,徐汇-华泾-名人花苑,121.453588,31.115014,市域机场线,1.0559
整租·天钥桥路69弄丙支弄 1室1厅 南,5500,44.47㎡,徐汇-徐家汇-天钥桥路69弄丙支弄,121.441903,31.193697,11号线,0.5438
整租·长桥五村 1室1厅 南,4000,43.59㎡,徐汇-长桥-长桥五村,121.435559,31.135959,15号线,0.4891
整租·橡胶小区 2室1厅 南,7000,57.29㎡,徐汇-徐家汇-橡胶小区,121.445572,31.196913,9号线,0.5232
整租·龙山新村 1室1厅 南,4960,32.00㎡,徐汇-万体馆-龙山新村,121.444891,31.184374,4号线,0.1883
整租·永嘉新村 2室1厅 南,9600,50.00㎡,徐汇-衡山路-永嘉新村,121.450103,31.205658,1号线,0.3723
整租·协昌小区 1室1厅 南,7090,56.00㎡,徐汇-龙华-协昌小区,121.444304,31.179398,11号线,0.2762
整租·百龙小区 2室1厅 南,5600,57.56㎡,徐汇-植物园-百龙小区,121.450056,31.145126,3号线,1.5644
整租·汇京佳丽园 3室2厅 南,13500,125.46㎡,徐汇-上海南站-汇京佳丽园,121.429969,31.147135,15号线,0.3324
整租·协昌小区 1室1厅 南,7130,54.78㎡,徐汇-龙华-协昌小区,121.444304,31.179398,11号线,0.2762
整租·东方曼哈顿 3室2厅 东南,23000,168.84㎡,徐汇-徐家汇-东方曼哈顿,121.433831,31.191094,11号线,0.5567
整租·仪表新村 1室1厅 南,5300,33.00㎡,徐汇-田林-仪表新村,121.426481,31.170336,12号线,0.6723
整租·东安五村 1室1厅 南,4400,36.75㎡,徐汇-龙华-东安五村,121.452592,31.184251,12号线,0.4265
整租·寿昌坊 2室1厅 南/北,6000,57.68㎡,徐汇-康健-寿昌坊,121.420029,31.150993,1号线,1.034
整租·梅陇六村 1室1厅 南,4300,43.27㎡,徐汇-华东理工-梅陇六村,121.419992,31.133501,1号线,1.1174
整租·宛平南路65弄 2室1厅 南,6900,48.91㎡,徐汇-徐家汇-宛平南路65弄,121.446633,31.196566,9号线,0.4664
整租·花苑村玉兰园 2室1厅 南,6000,64.89㎡,徐汇-康健-花苑村玉兰园,121.413372,31.144038,1号线,0.2137
整租·乐山大楼 2室1厅 东南,6700,53.18㎡,徐汇-徐家汇-乐山大楼,121.433254,31.196002,11号线,0.3237
整租·玉兰花苑 2室2厅 西,12000,108.39㎡,徐汇-徐家汇-玉兰花苑,121.435064,31.18611,1号线,0.4291
整租·襄北大楼 2室1厅 南/北,6000,50.61㎡,徐汇-衡山路-襄北大楼,121.455623,31.217117,12号线,0.3686
整租·吴中公寓 2室1厅 东,8890,72.34㎡,徐汇-田林-吴中公寓,121.420411,31.187414,4号线,0.6511
整租·梅陇十村 2室1厅 南,4200,60.22㎡,徐汇-华东理工-梅陇十村,121.423617,31.130903,15号线,1.1646
整租·阳光绿园 2室1厅 南,7330,79.00㎡,徐汇-华东理工-阳光绿园,121.427662,31.136961,15号线,0.8187
整租·精文公寓 4室1厅 东南,12000,133.72㎡,徐汇-万体馆-精文公寓,121.449813,31.185424,4号线,0.5992
整租·盛华景苑 1室1厅 南,3800,68.00㎡,徐汇-华泾-盛华景苑,121.455236,31.108796,市域机场线,1.0483
整租·寿昌坊 1室1厅 南,7000,50.00㎡,徐汇-康健-寿昌坊,121.420029,31.150993,1号线,1.034
整租·长桥四村 1室1厅 南,4000,42.31㎡,徐汇-长桥-长桥四村,121.439373,31.133515,15号线,0.4038
整租·江南新村(徐汇) 1室1厅 南,5200,43.00㎡,徐汇-斜土路-江南新村(徐汇),121.462755,31.191784,12号线,0.2569
整租·创世纪花园 3室2厅 南,22688,125.00㎡,徐汇-徐家汇-创世纪花园,121.439891,31.185288,4号线,0.3485
整租·龙山新村 1室1厅 南/北,4700,39.00㎡,徐汇-万体馆-龙山新村,121.444891,31.184374,4号线,0.1883
整租·汇成一村 1室0厅 南,3600,38.60㎡,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875
整租·尚汇豪庭二期 2室2厅 南,17500,98.33㎡,徐汇-田林-尚汇豪庭二期,121.42752,31.180832,4号线,0.6531
整租·田林十一村 1室1厅 南,5090,35.00㎡,徐汇-田林-田林十一村,121.425926,31.171407,12号线,0.7672
整租·田林十一村 2室1厅 南,6160,50.28㎡,徐汇-田林-田林十一村,121.425926,31.171407,12号线,0.7672
整租·田林五六七村 1室1厅 南,5730,32.16㎡,徐汇-田林-田林五六七村,121.418501,31.171765,15号线,0.338
整租·康乐小区(徐汇) 2室1厅 南,4600,49.72㎡,徐汇-康健-康乐小区(徐汇),121.421809,31.157401,1号线,0.8449
整租·海珀旭晖酒店式公寓 1室1厅 南,13000,67.76㎡,徐汇-徐汇滨江-海珀旭晖酒店式公寓,121.458428,31.182624,12号线,0.234
整租·吴东小区 3室1厅 南/北,10500,81.00㎡,徐汇-徐家汇-吴东小区,121.422474,31.191462,4号线,0.6904
整租·田林十一村 1室1厅 南,4830,41.22㎡,徐汇-田林-田林十一村,121.425926,31.171407,12号线,0.7672
整租·吴东小区 2室1厅 南/北,9500,54.00㎡,徐汇-徐家汇-吴东小区,121.422474,31.191462,4号线,0.6904
整租·上海师大新村 2室1厅 南,7090,79.11㎡,徐汇-康健-上海师大新村,121.41712,31.158809,12号线,0.8528
整租·康乐小区(徐汇) 1室1厅 南,4345,38.06㎡,徐汇-康健-康乐小区(徐汇),121.421809,31.157401,1号线,0.8449
整租·上缝小区 1室1厅 南,4990,34.64㎡,徐汇-龙华-上缝小区,121.446367,31.173351,3号线,0.4712
整租·上缝小区 2室1厅 南,6860,54.18㎡,徐汇-龙华-上缝小区,121.446367,31.173351,3号线,0.4712
整租·华沁家园 3室2厅 南/北,12000,152.97㎡,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303
整租·印象欧洲(公寓) 3室2厅 南/北,8000,116.90㎡,徐汇-华泾-印象欧洲(公寓),121.458675,31.1175,市域机场线,1.6133
整租·上缝小区 1室1厅 南,4930,34.55㎡,徐汇-龙华-上缝小区,121.446367,31.173351,3号线,0.4712
整租·嘉汇国际广场 1室2厅 西,6500,62.73㎡,徐汇-徐家汇-嘉汇国际广场,121.442908,31.188412,4号线,0.3168
整租·衡园 3室2厅 南,20000,120.85㎡,徐汇-斜土路-衡园,121.463849,31.20195,9号线,0.3148
整租·金巢铂瑞阁 1室1厅 西,7000,60.80㎡,徐汇-斜土路-金巢铂瑞阁,121.464861,31.200468,9号线,0.4742
整租·东湾小区 2室1厅 南,4200,56.16㎡,徐汇-华泾-东湾小区,121.458546,31.122524,市域机场线,1.9565
